Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,AdaBoost,MLP
0.9755112922798626,0.9750323210867389,0.9581669635976414,0.9974489081643555,0.9964854279018499,0.9770065824861855,0.9678901353416441
0.9751214877665922,0.9748221775535093,0.9612639167706584,0.9981140252204068,0.9977233160714511,0.9783072490677978,0.9666448319521393
0.9739399353101954,0.9733536654695749,0.9562158037886358,0.9960614974411737,0.9957233757749697,0.9764692713072095,0.9644735386315264
0.9766532886014224,0.9760004049909108,0.9623372743968859,0.9981644170917698,0.9974699704460999,0.978187304654592,0.9673291676052966
0.9766282073041449,0.976566830821543,0.9616308535363688,0.998038816991873,0.9976440891451255,0.9780927531426052,0.9677891481854645
0.9752870944293097,0.9749852587555329,0.9605465715044106,0.9970790420223339,0.9969129835489816,0.9784198544939711,0.9670174292720914
0.9750882368271107,0.9744682296434666,0.9608915279132692,0.9982213778311074,0.9970845599292695,0.9773814615615559,0.9678978245750665
0.9763726777770914,0.9760098353594554,0.9606651383424153,0.9980110325409924,0.9973249482736776,0.9793221043415817,0.9683594993706145
0.9761039675914824,0.9756380044393839,0.962223783499029,0.9982710185509209,0.9974902197870872,0.9791082484798215,0.9657032559935754
0.9746607332935645,0.974173866344609,0.9612578400075876,0.9979889701950357,0.9971582707775005,0.9768707346187261,0.9676542135934153
0.9713565096708885,0.9698425187114614,0.9629030664398803,0.9980137869130935,0.9973592067316539,0.9775521135724501,0.957847433317786
0.9755122674189308,0.9751520878341227,0.9598199392743231,0.997423609111464,0.9973838031979424,0.9761051010947198,0.9670812282713364
0.974285137931996,0.9733611921898477,0.9621929331214442,0.9982005620532649,0.9976053488056142,0.9773701692897266,0.9693860258815216
0.9730150828385161,0.9719187384796003,0.9618402672268525,0.9975358175536526,0.997095408076572,0.9764820893625195,0.9679359059915116
0.9772959620044899,0.9766980847352489,0.96370639775688,0.9983921140333684,0.9975540094645972,0.980042438089267,0.9690881597137946
0.9753096955191543,0.9750749507747661,0.9616603984893526,0.9981993161420715,0.9974864905686146,0.9781205922127257,0.9639624126271472
0.9767095059693408,0.9763830869115171,0.9617937126498228,0.9981049309116536,0.9977744580872326,0.9783958045025719,0.9661138870425284
0.9756542090095884,0.9752635715575907,0.9627870720012173,0.9982083038104456,0.9975246076612719,0.9771116726290149,0.9693024358506337
0.9721684180505135,0.9705129456390607,0.9624566865175956,0.9979129032183451,0.9973683105088974,0.9786939645496284,0.9699661822288594
0.9764017798265578,0.9763170888961663,0.9629651749592342,0.9977938949687674,0.997442742276772,0.978971213163438,0.9673780424700841
