Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,AdaBoost,MLP
0.958888469096549,0.9575481621338402,0.93396186554949,0.9940558722340913,0.9941915163305513,0.9591876624598668,0.9307749558594172
0.9571685266647418,0.9566758648635296,0.9366377988839057,0.994388344585342,0.9933648410216712,0.9630904107304282,0.9369095681547741
0.9566675992352579,0.9553726203147752,0.9344175628337471,0.9946137498018709,0.9928107751511527,0.956897038288341,0.9320929661639032
0.9568180466684332,0.9559397220645395,0.9332580203115345,0.9947427814333387,0.9938517672023341,0.9606247353350783,0.9323858682963931
0.9544117313857893,0.9534549997630704,0.9324762365940706,0.9940032432142621,0.9930320788799245,0.9583078598594237,0.9361401031702021
0.9560254365280477,0.9549238461692826,0.9323496942560219,0.9940994499746254,0.9934881306713198,0.9589967631512292,0.919603030604876
0.9534787866993635,0.9519413739360385,0.9338656771708445,0.9949400035390135,0.9934228387439402,0.9630800348645077,0.9371358768909925
0.9583877079263775,0.9579987837458751,0.9351315628037208,0.9945321392486941,0.9933161835344159,0.961987399748746,0.9335054692962569
0.9540847382408155,0.9539348564668177,0.9365509098916792,0.994033949666563,0.9928795952288302,0.9614613522794326,0.9320458914577319
0.9531287659461507,0.9528324478166307,0.9304978720327977,0.9936154843438737,0.9929840993906773,0.9578230479744928,0.9295965378270068
0.9497428727829129,0.9468332148558187,0.9353999616550204,0.9946179043262326,0.9931259767111273,0.9586344134669532,0.931873831013077
0.9536548683825159,0.9530335231361978,0.9309147216671214,0.993462392653517,0.9927985630158027,0.9599645637350654,0.931163850186505
0.9543931979951386,0.9522454700393704,0.9348181800091245,0.994231543513059,0.9928867771515869,0.9609338631006219,0.9311449728797445
0.9493638240774962,0.9476935692051465,0.9324517799449235,0.9942608657868461,0.9931786719147092,0.9598518568808461,0.9293024554981022
0.9560480013521542,0.9544270287155054,0.9358555725084029,0.993002738379284,0.9929059187171017,0.9636378819486459,0.9360660151431605
0.9551183240010073,0.9550243576854694,0.9316590672698808,0.994481203862479,0.9929761337255453,0.9588630464110179,0.9348238150494721
0.956053788314578,0.9544806902469845,0.9335901465564796,0.9946868908287607,0.9929007090902527,0.9620163291996283,0.9300235297758384
0.9551911138882755,0.9548194241441841,0.9368393702749176,0.9937610346700729,0.9935651116514196,0.9615679093868086,0.931465032185672
0.9452628113587025,0.9424151536466638,0.9339587567701014,0.9930213664149667,0.9927568575055268,0.9594724088998929,0.9372953553696296
0.9546524096574939,0.9537971456006755,0.9347042338262168,0.9938227855706318,0.9927570932514174,0.9623078092088891,0.9358510310931828
