Linear Regression,Ridge Regression,Lasso Regression,Random Forest,XGBoost,AdaBoost,MLP
0.9284987701459846,0.9281623120565274,0.8991038465560477,0.9970608449362303,0.9951449319059178,0.9519430467929724,0.9071796230703469
0.9364242118929398,0.9366152979409491,0.909555038474002,0.9965238516449241,0.9961325074774503,0.9538710870801751,0.918789143919901
0.9271692863106212,0.9275905938140853,0.9012347248681603,0.9964553535492934,0.9949137995563089,0.950261635183186,0.904382235304759
0.9318949638381393,0.9317439511172834,0.9056767236918974,0.9970666963199746,0.9957232344572892,0.954214312177304,0.906642290195646
0.9310036295353711,0.9305379913991507,0.9039447277183981,0.9971288731525796,0.9958228211094805,0.9519914348662644,0.9024754532223436
0.9350326774254525,0.9347643803494226,0.9082376388557363,0.9971431206542984,0.9958616840037571,0.953790912069779,0.9063021346659704
0.928883986985148,0.9283093766605146,0.9010880803638484,0.9974641202641584,0.9957358466668829,0.9497243172554766,0.9036488696484062
0.9374929962974259,0.9369475140313612,0.9111269946839157,0.9967692642480742,0.9954403517690498,0.9532414958603082,0.9129928816643362
0.9336396774925001,0.9335921101575544,0.9090017313870276,0.9978155860560354,0.9960563879547659,0.9520399830570543,0.9119099354440451
0.9255981102410674,0.9253657805079445,0.8985136531031481,0.9970729238742807,0.9960013974360907,0.9516524288660443,0.898344316739835
0.9284814095975038,0.927525091211219,0.9059074169675886,0.9969986412192928,0.9955124677163834,0.9522173304040829,0.9073733691315684
0.9288733021212274,0.9285325050820027,0.9028073065260209,0.9972043181501022,0.9951923702671399,0.9515789278575826,0.9080354266817074
0.9312209363538636,0.9306235159608984,0.9051296460237275,0.9971158588882824,0.9952014225829128,0.9551697634351487,0.9098972494333133
0.9270288158614526,0.9266626290576947,0.9022646698072155,0.9971400372083632,0.9955733269668725,0.9517588452736894,0.9057078178144088
0.9333571815415388,0.9333247425090987,0.9107523449744068,0.9977531220227336,0.9963266773942421,0.9512025517079244,0.9143973794237326
0.929928519679448,0.9300680907453553,0.905726034541565,0.997556255353776,0.9962900363333013,0.9513953304947917,0.9047702483557598
0.9287891442090721,0.9283010882948267,0.9032389450537776,0.9974146030642337,0.9954775332737542,0.9517391344450494,0.9022455946676757
0.930542472912907,0.9301570771206834,0.9060595006202364,0.9976892021656958,0.995930566049245,0.9518433591121053,0.9085998640417625
0.929778789390646,0.9286282259769884,0.9033977752302192,0.9971619765453967,0.99567435331792,0.9539102914549641,0.8999817600333768
0.9319022476989192,0.9317044774103522,0.9062635694871781,0.9977167836497182,0.9962857014450192,0.9530808477995983,0.9069937983923406
